JOE TIKENBERG, 192, Eesti Konservatiivne Rahvaerakond, 27.08.1952, , Viljandi linn
SVEN MÜHLBERG, 193, Sotsiaaldemokraatlik Erakond, 28.12.1952, , Viljandi linn
TOOMAS HUNT, 194, Eesti Konservatiivne Rahvaerakond, 28.12.1965, , Viljandi linn
TIIU LILLEVÄLI, 195, Eesti Konservatiivne Rahvaerakond, 28.09.1950, , Viljandi linn
JAAK AAB, 196, Eesti Keskerakond, 09.04.1960, , Viljandi linn
KADRI PALDRA, 197, Eesti Keskerakond, 24.09.1971, , Viljandi linn
KARL ÕMBLUS, 198, Eesti Keskerakond, 12.03.1955, , Viljandi linn
PRIIT PRAMANN, 199, Eesti Keskerakond, 31.03.1974, , Viljandi linn
VALLI PANG, 200, Eesti Keskerakond, 26.07.1955, , Viljandi linn
PRIIT KAUP, 201, Eesti Keskerakond, 17.04.1949, , Viljandi linn
SIRJE TAALMAA, 202, Eesti Keskerakond, 17.12.1953, , Viljandi linn
VALLI VEIGEL, 203, Eesti Keskerakond, 09.12.1936, , Viljandi linn
ARNE SAMMEL, 204, Eesti Keskerakond, 13.11.1955, , Viljandi linn
ANNIKA KIIS, 205, Eesti Keskerakond, 26.09.1978, , Viljandi linn
DMITRI OINAS, 206, Eesti Keskerakond, 02.12.1986, , Viljandi linn
LEA SAAREOKS, 207, Eesti Keskerakond, 03.07.1944, , Viljandi linn
ADO TOMSON, 208, Eesti Keskerakond, 19.11.1945, , Viljandi linn
SIRJE PUUR, 209, Eesti Keskerakond, 15.07.1950, , Viljandi linn
VALERI PUUSILD, 210, Eesti Keskerakond, 18.07.1970, , Viljandi linn
ANNE KAARMÄE, 211, Eesti Keskerakond, 29.06.1948, , Viljandi linn
SERGEI KUZMITŠEV, 212, Eesti Keskerakond, 04.05.1958, , Viljandi linn
AIGAR OJAMETS, 213, Eesti Keskerakond, 05.06.1983, , Viljandi linn
EHA PUUSILD, 214, Eesti Keskerakond, 12.10.1978, , Viljandi linn
VOLDEMAR NIKOLAJEV, 215, Eesti Keskerakond, 15.09.1946, , Viljandi linn
LIIA ARDEL, 216, Eesti Keskerakond, 17.04.1951, , Viljandi linn
GUNNAR KRAUSE, 217, Eesti Keskerakond, 12.04.1958, , Viljandi linn
AITA SOON, 218, Eesti Keskerakond, 10.07.1936, , Viljandi linn
SULEV TINTS, 219, Eesti Keskerakond, 19.02.1936, , Viljandi linn
NATALJA OINAS, 220, Eesti Keskerakond, 19.09.1961, , Viljandi linn
VALENTIN ELMET, 221, Eesti Keskerakond, 05.09.1942, , Viljandi linn
HEINZ HELINURM, 222, Eesti Keskerakond, 15.03.1943, , Viljandi linn
SILVER HIIESALU, 223, Eesti Keskerakond, 23.09.1952, , Viljandi linn
LEMBIT REINEM, 224, Eesti Keskerakond, 23.04.1943, , Viljandi linn
VICTORIA ORAS, 225, Eesti Keskerakond, 18.05.1949, , Viljandi linn
HELMUT HALLEMAA, 226, Eesti Keskerakond, 30.06.1954, , Viljandi linn
HELIR-VALDOR SEEDER, 227, ISAMAA Erakond, 07.09.1964, , Viljandi linn
JANE KOITLEPP, 228, ISAMAA Erakond, 27.09.1988, , Viljandi linn
HARRI JUHANI AALTONEN, 229, ISAMAA Erakond, 28.05.1967, , Viljandi linn
GERT ELMASTE, 230, ISAMAA Erakond, 12.09.1971, , Viljandi linn
KRISTEL ELMASTE-TAMBA, 231, ISAMAA Erakond, 29.03.1970, , Viljandi linn
AIVAR KALJUSAAR, 232, ISAMAA Erakond, 06.12.1964, , Viljandi linn
STEVEN KANARBIK, 233, ISAMAA Erakond, 25.11.1990, , Viljandi linn
MARGUS KEERUTAJA, 234, -, 28.02.1958, , Viljandi linn
REIN KESSLER, 235, ISAMAA Erakond, 20.09.1988, , Viljandi linn
REIN KIKAS, 236, ISAMAA Erakond, 19.05.1940, , Viljandi linn
HENRIK JOHANNES KENNÄÄ, 237, -, 11.01.1947, , Viljandi linn
TEET LINDMA, 238, ISAMAA Erakond, 04.11.1948, , Viljandi linn
RODE LUHAÄÄR, 239, -, 05.06.1984, , Viljandi linn
JAAN MÄNNIK, 240, -, 25.06.1961, , Viljandi linn
INDREK NUUT, 241, -, 22.09.1980, , Viljandi linn
JAAK PIHLAK, 242, ISAMAA Erakond, 01.12.1961, , Viljandi linn
ALLAN PRAATS, 243, ISAMAA Erakond, 24.11.1963, , Viljandi linn
RAUNO PÕRU, 244, -, 27.04.1973, , Viljandi linn
HEIKI RAUDLA, 245, ISAMAA Erakond, 20.05.1949, , Viljandi linn
EPP REBANE, 246, ISAMAA Erakond, 19.05.1954, , Viljandi linn
SULEV SALM, 247, -, 21.03.1971, , Viljandi linn
KARMEN SELTER, 248, ISAMAA Erakond, 06.05.1975, , Viljandi linn
ANETT SUITS, 249, ISAMAA Erakond, 20.09.1985, , Viljandi linn
TÕNU SÄRKI, 250, ISAMAA Erakond, 10.07.1986, , Viljandi linn
TÕNIS TIIT, 251, ISAMAA Erakond, 03.01.1957, , Viljandi linn
MARKO TIITUS, 252, ISAMAA Erakond, 06.09.1971, , Viljandi linn
AIVAR TRALLMANN, 253, ISAMAA Erakond, 07.10.1963, , Viljandi linn
GUNNAR VEERMÄE, 254, ISAMAA Erakond, 20.10.1959, , Viljandi linn
ANDO KIVIBERG, 255, Erakond Eesti 200, 28.07.1969, , Viljandi linn
JANIKA GEDVIL, 256, Erakond Eesti 200, 30.12.1968, , Viljandi linn
ASTRID BACHMANN, 257, Erakond Eesti 200, 12.06.1970, , Viljandi linn
KETRIN HIET, 258, -, 29.06.1987, , Viljandi linn
JAANA HINNO, 259, Erakond Eesti 200, 31.07.1988, , Viljandi linn
JAAN JAAGO, 260, Erakond Eesti 200, 28.10.1988, , Viljandi linn
KADRI KALLAST, 261, -, 19.05.1988, , Viljandi linn
MARGIT KIRSS, 262, Erakond Eesti 200, 08.04.1976, , Viljandi linn
KRISTIINA MIKK, 263, -, 22.05.1973, , Viljandi linn
HARLET ORASMAA, 264, Erakond Eesti 200, 12.10.1981, , Viljandi linn
RUTH SEPP, 265, -, 12.08.1962, , Viljandi linn
KASPAR TAIMSOO, 266, -, 30.04.1987, , Viljandi linn
HELEN VALK, 267, -, 25.03.1988, , Viljandi linn
MARIA RAJA, 268, -, 28.02.1991, , Viljandi linn
ANDRES LAIAPEA, 269, -, 24.01.1981, , Viljandi linn
KARL ERIK HEINSOO, 101, Erakond Eesti 200, 01.07.1998, , Viljandi vald
ALAR KARU, 102, ISAMAA Erakond, 10.11.1961, , Viljandi vald
KAUPO KASE, 103, ISAMAA Erakond, 13.03.1975, , Viljandi vald
ANDO ADAMSON, 104, -, 01.09.1976, , Viljandi vald
OLEG AKOPJAN, 105, -, 21.06.1952, , Viljandi vald
REIN ANTON, 106, ISAMAA Erakond, 30.10.1972, , Viljandi vald
TARMO ARAK, 107, ISAMAA Erakond, 28.06.1973, , Viljandi vald
RIVO AREN, 108, ISAMAA Erakond, 23.02.1974, , Viljandi vald
MARTIN ARUMÄE, 109, -, 29.01.1985, , Viljandi vald
AIRI ARUOJA, 110, ISAMAA Erakond, 02.01.1974, , Viljandi vald
ARTUR GROSSTHAL, 111, ISAMAA Erakond, 09.02.1977, , Viljandi vald
ANNIKA JONES, 112, ISAMAA Erakond, 28.06.1969, , Viljandi vald
ANDRUS JÜRGENSON, 113, -, 22.06.1974, , Viljandi vald
JAANUS KAASIK, 114, ISAMAA Erakond, 28.02.1964, , Viljandi vald
AIVE KALDRA, 115, -, 17.03.1965, , Viljandi vald
MARIS KAUR, 116, -, 02.02.1983, , Viljandi vald
AIN KEERUP, 117, -, 26.03.1964, , Viljandi vald
HANNO KIRSCHFELDT, 118, ISAMAA Erakond, 01.12.1966, , Viljandi vald
LY KIRT, 119, ISAMAA Erakond, 09.02.1958, , Viljandi vald
MARIKA KIVISTIK, 120, -, 20.06.1967, , Viljandi vald
PRIIDU KOSEMAA, 121, -, 13.10.1955, , Viljandi vald
PIRET KUKK, 122, -, 24.05.1962, , Viljandi vald
ZURAB KVARATSHELIJA, 123, ISAMAA Erakond, 09.10.1957, , Viljandi vald
KALLE KÜTT, 124, -, 26.07.1972, , Viljandi vald
LAURI LIIV, 125, -, 29.10.1986, , Viljandi vald
VILJAR LOHU, 126, -, 02.06.1983, , Viljandi vald
JANA MAALMEISTER, 127, ISAMAA Erakond, 21.08.1973, , Viljandi vald
JOEL MANDRI, 128, ISAMAA Erakond, 23.05.1973, , Viljandi vald
ILLE MIRKA, 129, -, 24.09.1962, , Viljandi vald
LAURI MURDLA, 130, ISAMAA Erakond, 04.01.1978, , Viljandi vald
SIGRIT MURDLA, 131, -, 31.05.1981, , Viljandi vald
PIIA MÄND, 132, -, 15.08.1954, , Viljandi vald
ANNA MÖLTER, 133, -, 21.09.1997, , Viljandi vald
KALLE NUKKA, 134, -, 10.08.1985, , Viljandi vald
HOVARD NURME, 135, ISAMAA Erakond, 24.07.1951, , Viljandi vald
MARE PARIIS, 136, -, 30.10.1959, , Viljandi vald
PEETER PEEK, 137, -, 12.03.1983, , Viljandi vald
ELLEN PIIRAK, 138, ISAMAA Erakond, 18.02.1965, , Viljandi vald
ANTS RAADIK, 139, -, 16.07.1947, , Viljandi vald
PRIIT RAUDLA, 140, -, 07.01.1981, , Viljandi vald
KARMEN ROOS, 141, -, 30.10.1981, , Viljandi vald
ENE SAAR, 142, ISAMAA Erakond, 04.04.1955, , Viljandi vald
PILLE SIHVER, 143, -, 15.08.1976, , Viljandi vald
MAARJA-LIIS SILD, 144, ISAMAA Erakond, 11.07.1992, , Viljandi vald
LIINA SOOVERE, 145, -, 17.02.1991, , Viljandi vald
VIKA ZIEDS, 146, -, 20.10.1978, , Viljandi vald
ALAR TAEL, 147, ISAMAA Erakond, 31.05.1976, , Viljandi vald
JOONAS TALVIK, 148, -, 16.04.2003, , Viljandi vald
MARET TAMME, 149, -, 17.03.1966, , Viljandi vald
THEA TOBRO, 150, ISAMAA Erakond, 08.07.1967, , Viljandi vald
ROLAND TULIK, 151, ISAMAA Erakond, 05.11.1949, , Viljandi vald
TARMO TÜRK, 152, -, 23.06.1978, , Viljandi vald
MATI VALLI, 153, ISAMAA Erakond, 30.01.1966, , Viljandi vald
AIN-ANDRIS VISLAPUU, 154, ISAMAA Erakond, 28.03.1964, , Viljandi vald
KADRI VOLLMANN, 155, -, 24.03.1940, , Viljandi vald
IRMA VÄRE, 156, ISAMAA Erakond, 31.07.1977, , Viljandi vald
JUHAN ÄNILANE, 157, Sotsiaaldemokraatlik Erakond, 08.05.1951, , Viljandi vald
AIN SIBUL, 158, -, 30.05.1961, , Viljandi vald
KERMO LÄÄTS, 159, Erakond Eestimaa Rohelised, 11.07.2002, , Viljandi vald
MAIT ALLAS, 160, Eesti Reformierakond, 16.06.1999, , Viljandi vald
TANEL ALLIKSAAR, 161, Eesti Reformierakond, 14.07.1976, , Viljandi vald
ANZORI BARKALAJA, 162, -, 19.03.1968, , Viljandi vald
ANDRES EEK, 163, -, 22.06.1999, , Viljandi vald
EVE ELKEN, 164, -, 12.06.1971, , Viljandi vald
ÜLLE GURJEV, 165, -, 21.11.1957, , Viljandi vald
MEELIS HUNT, 166, -, 01.06.1982, , Viljandi vald
MARGUS JÕHVE, 167, Eesti Reformierakond, 27.09.1966, , Viljandi vald
MERIKE KALD, 168, -, 15.02.1974, , Viljandi vald
SULEV KANNIMÄE, 169, Eesti Reformierakond, 16.06.1955, , Viljandi vald
KARDO KIVIRAND, 170, -, 15.08.2001, , Viljandi vald
LOIT KIVISTIK, 171, Eesti Reformierakond, 10.04.1969, , Viljandi vald
OTT KUKK, 172, -, 25.05.1984, , Viljandi vald
KAIRI KÄRNER, 173, Eesti Reformierakond, 19.11.1979, , Viljandi vald
MARI-ANN KÜTT, 174, -, 11.01.2000, , Viljandi vald
ALLAN ORAS, 175, -, 06.02.1980, , Viljandi vald
AIVAR PIIR, 176, -, 14.05.1986, , Viljandi vald
PEETER RAUD, 177, Eesti Reformierakond, 12.09.1961, , Viljandi vald
RUSTAM ROMANTŠUK, 178, Eesti Reformierakond, 24.06.1984, , Viljandi vald
ÜLAR SAAR, 179, -, 28.09.1967, , Viljandi vald
JAANEK TALISAINEN, 180, Eesti Reformierakond, 10.02.1976, , Viljandi vald
VALMAR HAAVA, 181, Eesti Konservatiivne Rahvaerakond, 26.11.1992, , Viljandi vald
TUULI TOLMOV, 182, Eesti Konservatiivne Rahvaerakond, 07.03.1994, , Viljandi vald
HELLAR MUTLE, 183, Eesti Konservatiivne Rahvaerakond, 30.09.1960, , Viljandi vald
ANDO TULVIK, 184, Eesti Konservatiivne Rahvaerakond, 21.09.1950, , Viljandi vald
ANGELA LEIARU-INDRIKO, 185, Eesti Konservatiivne Rahvaerakond, 04.11.1985, , Viljandi vald
VÄINO VIIDEBAUM, 186, -, 11.08.1954, , Viljandi vald
MEDI MEIKAR, 187, Eesti Konservatiivne Rahvaerakond, 04.11.1986, , Viljandi vald
ÜLO TUVI, 188, Eesti Konservatiivne Rahvaerakond, 18.03.1951, , Viljandi vald
KALEV PEHME, 189, -, 16.06.1957, , Viljandi vald
SILVIA TAKKEL, 190, Eesti Konservatiivne Rahvaerakond, 19.06.1958, , Viljandi vald
LEO AASA, 191, Eesti Konservatiivne Rahvaerakond, 19.05.1950, , Viljandi vald
TOOMAS TUUL, 192, Eesti Konservatiivne Rahvaerakond, 16.06.1977, , Viljandi vald
URVE KIMMEL, 193, -, 13.07.1946, , Viljandi vald
MARINA ANNUS, 194, Eesti Konservatiivne Rahvaerakond, 02.03.1977, , Viljandi vald
JAAN ANTON, 195, Eesti Konservatiivne Rahvaerakond, 01.01.1969, , Viljandi vald
NEEME DANZIGER, 196, ISAMAA Erakond, 03.07.1955, , Viljandi vald
ASTRID DREVING, 197, -, 07.07.1967, , Viljandi vald
ENNO FELDVEBER, 198, Eesti Keskerakond, 25.03.1975, , Viljandi vald
TRIIN ISSAK, 199, -, 19.06.1988, , Viljandi vald
UUNO JERMANN, 200, -, 07.02.1960, , Viljandi vald
TAIVO KAASIK, 201, Eesti Konservatiivne Rahvaerakond, 15.05.1984, , Viljandi vald
SANDER KANNEL, 202, -, 23.11.1976, , Viljandi vald
TARMO KASUK, 203, -, 08.04.1981, , Viljandi vald
AVO KIPPAR, 204, Eesti Konservatiivne Rahvaerakond, 09.03.1969, , Viljandi vald
MARGUS KITSNIK, 205, -, 02.02.1994, , Viljandi vald
MARTIN KLEIN, 206, Eesti Konservatiivne Rahvaerakond, 08.10.1956, , Viljandi vald
MATI KOGER, 207, -, 15.09.1965, , Viljandi vald
TAAVI KOBIN, 208, -, 09.11.1979, , Viljandi vald
PEEP KURIKA, 209, Eesti Konservatiivne Rahvaerakond, 17.04.1983, , Viljandi vald
TOOMAS KÄRMAS, 210, Eesti Konservatiivne Rahvaerakond, 23.04.1973, , Viljandi vald
LEMBIT KÜLAOTS, 211, Eesti Tulevikuerakond, 15.04.1963, , Viljandi vald
KALEV LAHESALU, 213, Eesti Konservatiivne Rahvaerakond, 02.10.1992, , Viljandi vald
OLEV LEESMEND, 214, Eesti Konservatiivne Rahvaerakond, 29.07.1943, , Viljandi vald
HELGI LIIK, 215, Eesti Konservatiivne Rahvaerakond, 02.02.1957, , Viljandi vald
TAUNO LIPPUS, 216, Eesti Konservatiivne Rahvaerakond, 10.01.1949, , Viljandi vald
TAAVET LOMP, 217, -, 19.05.1991, , Viljandi vald
JÜRI MARKUS, 218, Eesti Konservatiivne Rahvaerakond, 30.07.1964, , Viljandi vald
MERLI MERILAID-VENDELIN, 219, Eesti Konservatiivne Rahvaerakond, 11.01.1990, , Viljandi vald
SILVER MOORA, 220, -, 06.11.1989, , Viljandi vald
TARMO MÕRU, 221, -, 11.08.1971, , Viljandi vald
ANDRE MÖLTER, 222, -, 23.12.2001, , Viljandi vald
PEETER PARTS, 223, -, 26.09.1960, , Viljandi vald
OLIVER PEVGONEN, 224, Eesti Konservatiivne Rahvaerakond, 26.05.1981, , Viljandi vald
TÕNU PILV, 225, -, 19.07.1963, , Viljandi vald
TATJANA PARM, 226, -, 11.04.1961, , Viljandi vald
MADIS PÄRN, 227, Eesti Konservatiivne Rahvaerakond, 04.12.1985, , Viljandi vald
KÄTLIN REIDLA, 229, -, 19.04.2002, , Viljandi vald
GUSTAV SINIVÄLI, 230, Eesti Konservatiivne Rahvaerakond, 23.06.1953, , Viljandi vald
ARVO SUIGUSAAR, 231, -, 24.10.1949, , Viljandi vald
ANDREAS SÄRG, 232, -, 11.02.1985, , Viljandi vald
KERLI TAHKER, 233, -, 07.01.1991, , Viljandi vald
AARNE TOOMSALU, 234, Eesti Konservatiivne Rahvaerakond, 31.07.1951, , Viljandi vald
ANNELI TOROP, 235, Eesti Konservatiivne Rahvaerakond, 15.01.1980, , Viljandi vald
VIKTOR VENNO, 236, Eesti Konservatiivne Rahvaerakond, 23.05.1955, , Viljandi vald
INDREK VINKEL, 237, -, 22.03.1976, , Viljandi vald
INDREK VOIT, 238, Eesti Konservatiivne Rahvaerakond, 17.01.1978, , Viljandi vald
KATRIN LINKOV, 239, Eesti Keskerakond, 19.03.1966, , Viljandi vald
SIRLE PIHL, 240, Eesti Keskerakond, 24.07.1963, , Viljandi vald
FEODOR MIHAILOV, 241, Eesti Keskerakond, 27.02.1950, , Viljandi vald
ALEKSANDR SAVELJEV, 242, Eesti Keskerakond, 04.04.1954, , Viljandi vald
SIRJE PULLISAAR, 243, Eesti Keskerakond, 07.02.1960, , Viljandi vald
AARE MIKK, 244, Eesti Keskerakond, 04.09.1964, , Viljandi vald
EVE ANT, 245, Eesti Keskerakond, 18.11.1987, , Viljandi vald
LEHTI ROOSIMÄGI, 246, -, 06.08.1979, , Viljandi vald
AVE ILVES, 247, -, 02.05.1971, , Viljandi vald
HARRI LEHEMETS, 248, -, 11.10.1993, , Viljandi vald
SULEV KAVAK, 249, Eesti Keskerakond, 15.10.1950, , Viljandi vald
HIRLANDA RITSON, 250, Eesti Keskerakond, 20.01.1951, , Viljandi vald
RIIDO RAJA, 251, -, 20.03.1975, , Viljandi vald
ILMAR RAJATAMM, 101, Eesti Konservatiivne Rahvaerakond, 22.01.1978, , Antsla vald
ANNE UPPIN, 102, Eesti Konservatiivne Rahvaerakond, 24.05.1962, , Antsla vald
KENNO ROOTS, 103, Eesti Konservatiivne Rahvaerakond, 16.12.1991, , Antsla vald
KALEV PIHU, 104, Eesti Konservatiivne Rahvaerakond, 21.08.1952, , Antsla vald
UKU LILL, 105, Eesti Konservatiivne Rahvaerakond, 11.12.1978, , Antsla vald
AIVO VÄRTON, 106, -, 31.03.1971, , Antsla vald
AVO KIRSBAUM, 107, -, 10.05.1987, , Antsla vald
ENELY JAANI, 108, -, 03.11.1985, , Antsla vald
GERT NEEVE, 109, -, 16.12.1993, , Antsla vald
JAREK JÕELA, 110, -, 20.07.1976, , Antsla vald
KADRI HILLAK, 111, -, 25.11.1976, , Antsla vald
KAIRIT LADVIG, 112, -, 19.02.1996, , Antsla vald
KALEV VESKUS, 113, -, 01.09.1964, , Antsla vald
KAROLIINE MARINITŠEVA, 114, -, 29.01.2003, , Antsla vald
KURMET MÜÜRSEPP, 115, ISAMAA Erakond, 12.08.1968, , Antsla vald
LAURI KEEROV, 116, -, 13.03.1974, , Antsla vald
LAURI LAATS, 117, -, 06.06.1989, , Antsla vald
LEA JÕEVERE, 118, -, 17.02.1962, , Antsla vald
LEHAR NEVE, 119, -, 14.02.1970, , Antsla vald
LEMBIT VAIKNEMETS, 120, -, 21.11.1995, , Antsla vald
LOORE JÕELA, 121, -, 19.11.1955, , Antsla vald
MARGUS KLAAR, 122, -, 01.07.1972, , Antsla vald
MARJE KANGRO, 123, Eesti Konservatiivne Rahvaerakond, 05.04.1971, , Antsla vald
MERIKE PRÄTZ, 124, ISAMAA Erakond, 09.07.1971, , Antsla vald
PEETER KIRSCHBAUM, 125, -, 20.11.1954, , Antsla vald
RAIN RUUSA, 126, Eesti Reformierakond, 26.02.1968, , Antsla vald
RIHO ROON, 127, -, 17.11.1961, , Antsla vald
SIGNE HELLAMAA, 128, -, 15.04.1965, , Antsla vald
TALVO KONT, 129, -, 26.04.1973, , Antsla vald
TALVO TAMMOJA, 130, -, 13.04.1972, , Antsla vald
TEET TALI, 131, -, 21.06.1987, , Antsla vald
TIINA PLOOM, 132, -, 08.12.1968, , Antsla vald
VEIKO HAUGAS, 133, -, 03.03.1976, , Antsla vald
VJATŠESLAV ANDRITSKI, 134, -, 05.04.1972, , Antsla vald
ÜLLAR AHI, 135, -, 07.04.1968, , Antsla vald
ÜLLAR SALUMETS, 136, -, 19.01.1969, , Antsla vald
KASPAR KURVE, 137, Erakond Eestimaa Rohelised, 18.12.1986, , Antsla vald
AIRI HALLIK-KONNULA, 138, Eesti Tulevikuerakond, 18.07.1975, , Antsla vald
TANEL PUURA, 139, -, 01.02.1985, , Antsla vald
TRIIN REMMELGAS, 140, Erakond Eestimaa Rohelised, 26.06.1995, , Antsla vald
KRISTA REVA, 141, -, 17.05.1959, , Antsla vald
KAILI KALLE, 142, -, 08.11.1983, , Antsla vald
HELEN TROLLA, 143, Erakond Eestimaa Rohelised, 16.04.1990, , Antsla vald
RAIVO VALLNER, 144, -, 25.04.1949, , Antsla vald
JAANUS PRUULI, 145, -, 25.06.1971, , Antsla vald
KALLE NURK, 146, -, 27.04.1958, , Antsla vald
KAIMO KÄÄRMANN, 147, -, 24.09.1973, , Antsla vald
KRISTINA KREEVALD, 148, -, 25.05.1981, , Antsla vald
KARIN MEISTER, 149, -, 31.03.1973, , Antsla vald
KERLI HOMMIK, 150, -, 13.02.1987, , Antsla vald
KERSTI KIRS, 151, -, 30.05.1977, , Antsla vald
ANNE NIILUS, 152, -, 13.05.1990, , Antsla vald
KERLI TIKS, 153, Eesti Keskerakond, 27.05.1980, , Antsla vald
HELI JERET, 154, -, 19.03.1964, , Antsla vald
TAAVI KANNIMÄE, 155, -, 04.04.1991, , Antsla vald
JANNO NÕMMIK, 156, -, 14.11.1986, , Antsla vald
ÜLAR MOREL, 157, -, 13.01.1976, , Antsla vald
STEN KOLATS, 158, -, 09.06.1995, , Antsla vald
ANDRUS VÄRNIK, 159, -, 27.09.1977, , Antsla vald
GABRIEL TAMM, 160, -, 23.10.1995, , Antsla vald
INDREK PEDAJA, 161, -, 25.04.1973, , Antsla vald
MERLE KUKK, 162, Eesti Keskerakond, 23.05.1968, , Antsla vald
VILJAR KAVANT, 163, Eesti Keskerakond, 16.10.1972, , Antsla vald
LILY LUTTI, 164, -, 09.12.1979, , Antsla vald
KALLE SAAREMETS, 165, Eesti Keskerakond, 02.05.1962, , Antsla vald
HEINO KALVET, 166, Eesti Keskerakond, 18.01.1959, , Antsla vald
AGU HOLLO, 101, -, 02.05.1953, , Rõuge vald
HEINO PALL, 102, -, 04.05.1971, , Rõuge vald
JANEK SÄDE, 103, -, 30.09.1974, , Rõuge vald
ANU TAUL, 104, -, 28.06.1979, , Rõuge vald
KALMER VODI, 105, -, 15.12.1975, , Rõuge vald
KALVI KÕVA, 106, Sotsiaaldemokraatlik Erakond, 16.11.1974, , Rõuge vald
KADRI GIANNAKAINA LAUBE, 107, Eesti Tulevikuerakond, 20.04.1981, , Rõuge vald
TRIINU ÜLPER, 108, -, 09.07.1985, , Rõuge vald
SILVER NÄKK, 109, Eesti Reformierakond, 14.01.1974, , Rõuge vald
JANE LIIV, 110, -, 08.08.1987, , Rõuge vald
REMO ALLIKAS, 111, ISAMAA Erakond, 30.11.1985, , Rõuge vald
REGINA ERMEL, 112, -, 11.02.1986, , Rõuge vald
ELAR KUTSAR, 113, -, 18.08.1980, , Rõuge vald
LIIVIKA KOOBAKENE, 114, -, 25.03.1998, , Rõuge vald
TIMO KUUS, 115, -, 05.07.1996, , Rõuge vald
EGLE KÕVA, 116, -, 20.07.1979, , Rõuge vald
JAANUS KÕIV, 117, Sotsiaaldemokraatlik Erakond, 19.03.1975, , Rõuge vald
GERDA MÄNDMAA, 118, -, 13.08.1998, , Rõuge vald
MARGO MUST, 119, -, 25.07.1984, , Rõuge vald
MARJE MÜRK, 120, -, 28.02.1976, , Rõuge vald
TÕNU LINDEBERG, 121, -, 05.11.1951, , Rõuge vald
MARIKA PARV, 122, -, 27.01.1963, , Rõuge vald
JAANUS MARK, 123, -, 06.09.1972, , Rõuge vald
KAIRIT KASUK, 124, -, 28.03.1995, , Rõuge vald
EDGAR LINDMÄE, 125, -, 01.01.1993, , Rõuge vald
EVI LUTS, 126, -, 20.05.1958, , Rõuge vald
SIRJE PÄRNAPUU, 127, -, 09.07.1971, , Rõuge vald
JANIS ORGLA, 128, -, 08.06.2002, , Rõuge vald
KEIDY SCHNEIDER, 129, -, 11.09.1997, , Rõuge vald
MATI SAKHOV, 130, -, 20.03.1956, , Rõuge vald
TAIVO TUUSIS, 131, -, 12.07.1973, , Rõuge vald
MAIDU VOGT, 132, -, 09.03.1992, , Rõuge vald
JAAN VENE, 133, -, 29.12.1963, , Rõuge vald
KATRI KÕVA, 134, -, 24.07.2000, , Rõuge vald
TARVI TUUSIS, 135, -, 21.09.1969, , Rõuge vald
AIGI YOUNG, 136, -, 22.03.1981, , Rõuge vald
AIGAR PINDMAA, 137, -, 29.07.1957, , Rõuge vald
AIGAR KALK, 138, -, 08.08.1979, , Rõuge vald
TRIIN ANNI, 139, -, 23.09.1982, , Rõuge vald
KARIN ASSER, 140, -, 02.07.1958, , Rõuge vald
HELVE SIIDRA, 141, Eesti Keskerakond, 20.04.1948, , Rõuge vald
KAIMO ERNITS, 142, Eesti Keskerakond, 22.01.1969, , Rõuge vald
MEELI PÕDER, 143, Eesti Keskerakond, 04.04.1972, , Rõuge vald
JAANEK SCHNEIDER, 144, Eesti Keskerakond, 27.04.1976, , Rõuge vald
ILSE SOKK, 145, Eesti Keskerakond, 11.11.1958, , Rõuge vald
AVO EISEN, 146, Eesti Keskerakond, 10.05.1937, , Rõuge vald
TOOMAS MELDRE, 147, Eesti Keskerakond, 15.02.1953, , Rõuge vald
REIN LOIK, 148, -, 30.07.1950, , Rõuge vald
BRITT VAHTER, 149, -, 08.09.1978, , Rõuge vald
SIIRI SAAL, 150, -, 23.01.1989, , Rõuge vald
EIMAR HALLOP, 151, -, 24.01.1988, , Rõuge vald
JAAK PÄCHTER, 152, ISAMAA Erakond, 16.02.1952, , Rõuge vald
PEEP KIMMEL, 153, -, 13.03.1961, , Rõuge vald
ALAR JOHANSON, 154, ISAMAA Erakond, 17.05.1978, , Rõuge vald
ANDRUS PIIGLI, 155, -, 25.07.1985, , Rõuge vald
RIHO RUUSAMÄE, 156, ISAMAA Erakond, 04.09.1990, , Rõuge vald
KALEV KANN, 157, -, 23.07.1952, , Rõuge vald
KAI PAKS, 158, -, 18.11.1959, , Rõuge vald
KRISTO PERLI, 159, ISAMAA Erakond, 18.10.1993, , Rõuge vald
ERKI SOK, 160, -, 02.03.1966, , Rõuge vald
URMAS KALDA, 161, -, 04.10.1957, , Rõuge vald
KADRI PARTS, 162, -, 06.08.1973, , Rõuge vald
ÜLO RAUDSEPP, 163, -, 09.01.1957, , Rõuge vald
ANDRES NAGEL, 164, -, 25.10.1963, , Rõuge vald
VAHUR VEEROJA, 165, -, 23.10.1985, , Rõuge vald
JÜRI PRUTT, 166, -, 28.01.1967, , Rõuge vald
AIMAR SISASK, 167, -, 04.06.1985, , Rõuge vald
KATI MÄRDIMÄE, 168, -, 17.08.1980, , Rõuge vald
URHO MÄRDIMÄE, 169, -, 24.03.1982, , Rõuge vald
KATRIN PUDERSELL, 170, -, 02.08.1972, , Rõuge vald
SIGMAR TAMMEMÄGI, 171, -, 15.01.1982, , Rõuge vald
RAINER VISSEL, 172, -, 15.06.1975, , Rõuge vald
